"","YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEICP","PUMA","STRATA","GQ","HHINCOME","PERNUM","PERWT","NCHLT5","YNGCH","SEX","AGE","MARST","RACE","RACED","BPL","BPLD","SCHOOL","EDUC","EDUCD","GRADEATT","GRADEATTD","OCC","INCTOT","MYEDUC","married","white","black","asian","otherormixedrace","enrolled","bachelor","associates_or_up","postgrad"
"1806",2000,200001,5369595,NA,13,2000053695951,98,104,120,1,20000,1,18,0,10,2,34,2,2,200,11,1100,1,6,61,0,0,360,20000,13,0,0,1,0,0,0,0,0,0
"1807",2000,200001,5369603,NA,23,2000053696031,98,104,120,1,0,1,34,0,5,2,24,6,2,200,11,1100,1,6,62,0,0,0,0,13,0,0,1,0,0,0,0,0,0
"1808",2000,200001,5369604,NA,15,2000053696041,98,104,108,1,73000,2,23,0,11,2,42,1,2,200,54,5400,1,6,62,0,0,470,15000,13,1,0,1,0,0,0,0,0,0
"1809",2000,200001,5369607,NA,18,2000053696071,98,104,108,1,78400,1,25,1,2,2,38,1,2,200,11,1100,2,6,62,5,50,512,36400,13,1,0,1,0,0,1,0,0,0
"1810",2000,200001,5369611,NA,23,2000053696111,98,104,120,1,13200,1,20,0,10,2,44,3,2,200,11,1100,1,6,62,0,0,423,10000,13,0,0,1,0,0,0,0,0,0
"1811",2000,200001,5369615,NA,18,2000053696151,98,104,120,1,21000,1,18,0,11,2,41,5,2,200,11,1100,1,7,71,0,0,303,21000,14,0,0,1,0,0,0,0,0,0
"1812",2000,200001,5369616,NA,21,2000053696161,98,104,108,1,11800,2,21,1,1,2,38,1,2,200,11,1100,1,6,62,0,0,524,2200,13,1,0,1,0,0,0,0,0,0
"1813",2000,200001,5369617,NA,23,2000053696171,98,104,120,1,8800,1,24,2,3,2,21,6,2,200,11,1100,1,6,61,0,0,392,8800,13,0,0,1,0,0,0,0,0,0
"1814",2000,200001,5369618,NA,21,2000053696181,98,104,120,1,23000,1,18,0,15,2,34,2,2,200,11,1100,1,7,71,0,0,41,23000,14,0,0,1,0,0,0,0,0,0
"1815",2000,200001,5369619,NA,21,2000053696191,98,104,108,1,69000,1,13,0,12,2,50,6,2,200,51,5100,1,7,71,0,0,104,69000,14,0,0,1,0,0,0,0,0,0
"1816",2000,200001,5369624,NA,13,2000053696241,98,104,120,1,14100,1,13,1,4,2,25,3,2,200,11,1100,2,6,65,6,60,313,14100,13,0,0,1,0,0,1,0,0,0
"1817",2000,200001,5369626,NA,23,2000053696261,98,104,120,1,37000,1,26,0,5,2,40,3,2,200,11,1100,1,6,61,0,0,420,22000,13,0,0,1,0,0,0,0,0,0
"1818",2000,200001,5369637,NA,21,2000053696371,98,104,120,1,13900,1,21,0,15,2,45,6,2,200,11,1100,1,0,2,0,0,415,3600,0,0,0,1,0,0,0,0,0,0
"1819",2000,200001,5369638,NA,13,2000053696381,98,104,108,1,150000,1,10,1,0,2,32,6,2,200,11,1100,1,10,101,0,0,271,75000,17,0,0,1,0,0,0,1,1,0
"1820",2000,200001,5369644,NA,13,2000053696441,98,104,120,1,21860,4,13,2,0,2,23,6,2,200,11,1100,1,6,62,0,0,476,660,13,0,0,1,0,0,0,0,0,0
"1821",2000,200001,5369647,NA,28,2000053696471,98,104,120,1,7560,1,23,0,5,2,35,6,2,200,11,1100,1,7,71,0,0,0,7560,14,0,0,1,0,0,0,0,0,0
"1822",2000,200001,5369648,NA,23,2000053696481,98,104,120,1,20900,1,25,1,4,2,26,6,2,200,11,1100,1,6,62,0,0,586,20900,13,0,0,1,0,0,0,0,0,0
"1823",2000,200001,5369651,NA,15,2000053696511,98,104,112,1,85500,8,19,1,3,2,19,6,2,200,11,1100,1,6,62,0,0,540,32000,13,0,0,1,0,0,0,0,0,0
"1824",2000,200001,5369651,NA,15,2000053696511,98,104,112,1,85500,10,21,0,10,2,52,4,2,200,36,3600,1,6,65,0,0,62,44900,13,0,0,1,0,0,0,0,0,0
"1825",2000,200001,5369657,NA,15,2000053696571,98,104,120,1,32000,1,18,0,8,2,33,6,2,200,11,1100,1,6,65,0,0,0,2000,13,0,0,1,0,0,0,0,0,0
"1826",2000,200001,5369660,NA,18,2000053696601,98,104,108,1,124000,2,18,0,6,2,38,1,2,200,11,1100,1,7,71,0,0,62,67000,14,1,0,1,0,0,0,0,0,0
"1827",2000,200001,5369662,NA,18,2000053696621,98,104,120,1,13700,1,18,0,8,2,29,6,2,200,11,1100,1,6,62,0,0,913,13700,13,0,0,1,0,0,0,0,0,0
"1828",2000,200001,5369665,NA,23,2000053696651,98,104,120,1,7780,1,20,0,5,2,25,6,2,200,11,1100,1,6,62,0,0,540,7780,13,0,0,1,0,0,0,0,0,0
"1829",2000,200001,5369669,NA,18,2000053696691,98,104,108,1,71000,1,15,0,8,2,35,1,2,200,11,1100,1,6,62,0,0,73,45000,13,1,0,1,0,0,0,0,0,0
"1830",2000,200001,5369676,NA,20,2000053696761,98,104,120,1,18600,1,23,1,1,2,20,6,2,200,11,1100,1,6,62,0,0,472,18600,13,0,0,1,0,0,0,0,0,0
"1831",2000,200001,5369678,NA,18,2000053696781,98,104,120,1,0,2,15,0,5,2,27,1,2,200,11,1100,1,6,62,0,0,0,0,13,1,0,1,0,0,0,0,0,0
"1832",2000,200001,5369681,NA,18,2000053696811,98,104,120,1,19100,1,18,3,0,2,27,6,2,200,11,1100,1,5,50,0,0,402,19100,12,0,0,1,0,0,0,0,0,0
"1833",2000,200001,5369683,NA,15,2000053696831,98,104,120,1,105400,1,15,0,7,2,25,6,2,200,11,1100,2,7,71,6,60,472,49000,14,0,0,1,0,0,1,0,0,0
"1834",2000,200001,5369688,NA,21,2000053696881,98,104,120,1,22860,1,5,0,9,2,41,1,2,200,11,1100,1,5,50,0,0,41,22860,12,1,0,1,0,0,0,0,0,0
"1835",2000,200001,5369690,NA,26,2000053696901,98,104,120,1,58000,1,20,1,0,2,34,1,2,200,22,2200,1,8,81,0,0,332,22000,15,1,0,1,0,0,0,0,1,0
"1836",2000,200001,5369691,NA,20,2000053696911,98,104,120,1,39600,2,20,1,1,2,47,1,2,200,11,1100,1,4,40,0,0,402,3600,11,1,0,1,0,0,0,0,0,0
"1837",2000,200001,5369694,NA,16,2000053696941,98,104,120,1,520,1,16,0,7,2,23,6,2,200,11,1100,1,6,62,0,0,0,520,13,0,0,1,0,0,0,0,0,0
"1838",2000,200001,5369695,NA,16,2000053696951,98,104,120,1,0,1,12,0,11,2,36,6,2,200,11,1100,1,6,61,0,0,0,0,13,0,0,1,0,0,0,0,0,0
"1839",2000,200001,5369704,NA,13,2000053697041,98,104,120,1,20400,1,18,0,10,2,32,6,2,200,11,1100,1,4,40,0,0,394,19900,11,0,0,1,0,0,0,0,0,0
"1840",2000,200001,5369712,NA,18,2000053697121,98,104,120,1,0,1,15,0,5,2,39,6,2,200,11,1100,1,2,24,0,0,422,0,8,0,0,1,0,0,0,0,0,0
"1841",2000,200001,5369713,NA,13,2000053697131,98,104,120,1,24000,1,13,0,10,2,44,6,2,200,11,1100,1,6,62,0,0,62,24000,13,0,0,1,0,0,0,0,0,0
"1842",2000,200001,5369718,NA,13,2000053697181,98,104,120,1,20000,1,10,2,1,2,31,6,2,200,34,3400,1,8,81,0,0,912,20000,15,0,0,1,0,0,0,0,1,0
"1843",2000,200001,5369719,NA,16,2000053697191,98,104,72,1,53000,2,18,0,9,2,43,1,1,100,19,1900,1,6,62,0,0,0,0,13,1,1,0,0,0,0,0,0,0
"1844",2000,200001,5369722,NA,28,2000053697221,98,104,120,1,63000,1,26,0,5,2,35,6,2,200,36,3600,2,6,62,5,50,0,63000,13,0,0,1,0,0,1,0,0,0
"1845",2000,200001,5369728,NA,16,2000053697281,98,104,114,1,104400,4,13,0,8,2,37,6,2,200,11,1100,1,11,115,0,0,313,40700,20,0,0,1,0,0,0,1,1,1
"1846",2000,200001,5369734,NA,20,2000053697341,98,104,120,1,15100,1,18,0,15,2,43,6,2,200,11,1100,1,6,62,0,0,402,10000,13,0,0,1,0,0,0,0,0,0
"1847",2000,200001,5369737,NA,16,2000053697371,98,104,108,1,49400,2,10,1,0,2,35,1,2,200,11,1100,1,6,65,0,0,231,28000,13,1,0,1,0,0,0,0,0,0
"1848",2000,200001,5369738,NA,13,2000053697381,98,104,108,1,0,1,15,0,10,2,45,1,2,200,11,1100,1,6,62,0,0,0,0,13,1,0,1,0,0,0,0,0,0
"1849",2000,200001,5369741,NA,20,2000053697411,98,104,64,1,18700,3,18,1,3,2,25,6,1,100,11,1100,1,5,50,0,0,405,3700,12,0,1,0,0,0,0,0,0,0
"1850",2000,200001,5369752,NA,15,2000053697521,98,104,120,1,10900,1,13,1,4,2,37,6,2,200,11,1100,1,6,62,0,0,460,10900,13,0,0,1,0,0,0,0,0,0
"1851",2000,200001,5369753,NA,18,2000053697531,98,104,124,1,66700,2,20,1,4,2,23,6,2,200,11,1100,1,6,62,0,0,23,23500,13,0,0,1,0,0,0,0,0,0
"1852",2000,200001,5369754,NA,13,2000053697541,98,104,72,1,6300,1,15,0,11,2,33,6,1,100,11,1100,1,4,40,0,0,476,6300,11,0,1,0,0,0,0,0,0,0
"1853",2000,200001,5369758,NA,18,2000053697581,98,104,120,1,39500,1,12,0,12,2,36,4,2,200,26,2600,2,10,101,7,70,13,39500,17,0,0,1,0,0,1,1,1,0
"1854",2000,200001,5369759,NA,23,2000053697591,98,104,109,1,78800,2,20,0,7,2,47,1,2,200,37,3700,1,6,62,0,0,202,52000,13,1,0,1,0,0,0,0,0,0
"1855",2000,200001,5369764,NA,21,2000053697641,98,104,112,1,46000,2,16,1,3,2,19,6,2,200,11,1100,2,6,65,6,60,476,13000,13,0,0,1,0,0,1,0,0,0
"1856",2000,200001,5369765,NA,18,2000053697651,98,104,108,1,16000,1,18,1,4,2,23,2,2,200,11,1100,1,7,71,0,0,533,16000,14,0,0,1,0,0,0,0,0,0
"1857",2000,200001,5369766,NA,16,2000053697661,98,104,124,1,397000,2,16,1,3,2,37,6,2,200,11,1100,1,6,61,0,0,254,51000,13,0,0,1,0,0,0,0,0,0
"1858",2000,200001,5369767,NA,24,2000053697671,98,104,120,1,1200,1,18,2,0,2,28,6,2,200,11,1100,1,5,50,0,0,422,1200,12,0,0,1,0,0,0,0,0,0
"1859",2000,200001,5369768,NA,23,2000053697681,98,104,120,1,31000,1,23,0,6,2,42,6,2,200,11,1100,1,6,62,0,0,215,31000,13,0,0,1,0,0,0,0,0,0
"1860",2000,200001,5369775,NA,18,2000053697751,98,104,120,1,21000,1,18,0,8,2,24,6,2,200,11,1100,2,8,81,6,60,500,21000,15,0,0,1,0,0,1,0,1,0
"1861",2000,200001,5369787,NA,13,2000053697871,98,104,120,1,3500,1,10,1,0,2,29,1,2,200,11,1100,1,6,61,0,0,360,1700,13,1,0,1,0,0,0,0,0,0
"1862",2000,200001,5369790,NA,18,2000053697901,98,104,120,1,66200,2,23,0,7,2,33,1,2,200,11,1100,1,6,62,0,0,200,20000,13,1,0,1,0,0,0,0,0,0
"1863",2000,200001,5369795,NA,21,2000053697951,98,104,109,1,53200,2,16,0,11,2,51,1,2,200,11,1100,1,7,71,0,0,582,43000,14,1,0,1,0,0,0,0,0,0
"1864",2000,200001,5369798,NA,24,2000053697981,98,104,120,1,25660,1,21,0,16,2,50,6,2,200,11,1100,1,6,61,0,0,540,25000,13,0,0,1,0,0,0,0,0,0
"1865",2000,200001,5369801,NA,26,2000053698011,98,104,108,1,138900,2,26,1,3,2,41,1,2,200,11,1100,1,6,62,0,0,403,16000,13,1,0,1,0,0,0,0,0,0
"1866",2000,200001,5369804,NA,26,2000053698041,98,104,120,1,35300,1,26,0,14,2,45,4,2,200,11,1100,1,6,62,0,0,360,32000,13,0,0,1,0,0,0,0,0,0
"1867",2000,200001,5369808,NA,20,2000053698081,98,104,120,1,41810,1,25,0,13,2,41,4,2,200,11,1100,1,6,65,0,0,122,41810,13,0,0,1,0,0,0,0,0,0
"1868",2000,200001,5369809,NA,21,2000053698091,98,104,120,1,6700,1,28,0,16,2,47,4,2,200,11,1100,1,7,71,0,0,496,6700,14,0,0,1,0,0,0,0,0,0
"1869",2000,200001,5369816,NA,18,2000053698161,98,104,120,1,9600,1,18,0,5,2,39,6,2,200,11,1100,1,6,61,0,0,0,9600,13,0,0,1,0,0,0,0,0,0
"1870",2000,200001,5369822,NA,18,2000053698221,98,104,120,1,108000,1,10,0,6,2,36,1,2,200,11,1100,1,7,71,0,0,0,6000,14,1,0,1,0,0,0,0,0,0
"1871",2000,200001,5369824,NA,18,2000053698241,98,104,120,1,20000,1,16,0,13,2,44,3,2,200,45,4500,1,6,62,0,0,420,20000,13,0,0,1,0,0,0,0,0,0
"1872",2000,200001,5369826,NA,26,2000053698261,98,104,120,1,19000,1,29,0,7,2,30,6,2,200,11,1100,1,6,61,0,0,254,19000,13,0,0,1,0,0,0,0,0,0
"1873",2000,200001,5369827,NA,18,2000053698271,98,104,120,1,30800,1,26,0,7,2,30,1,2,200,11,1100,1,6,62,0,0,402,10700,13,1,0,1,0,0,0,0,0,0
"1874",2000,200001,5369830,NA,24,2000053698301,98,104,120,1,15600,1,21,0,13,2,42,4,2,200,36,3600,1,7,71,0,0,480,15600,14,0,0,1,0,0,0,0,0,0
"1875",2000,200001,5369831,NA,21,2000053698311,98,104,121,1,14000,1,18,0,10,2,63,3,2,200,11,1100,1,4,40,0,0,0,0,11,0,0,1,0,0,0,0,0,0
"1876",2000,200001,5369833,NA,15,2000053698331,98,104,120,1,12100,1,15,0,7,2,24,6,2,200,37,3700,1,6,62,0,0,392,12100,13,0,0,1,0,0,0,0,0,0
"1877",2000,200001,5369834,NA,24,2000053698341,98,104,125,1,10000,2,28,1,4,2,24,6,2,200,11,1100,1,6,62,0,0,581,0,13,0,0,1,0,0,0,0,0,0
"1878",2000,200001,5369836,NA,18,2000053698361,98,104,72,1,41000,2,16,1,2,2,30,1,7,700,210,21070,1,6,65,0,0,0,0,13,1,0,0,0,1,0,0,0,0
"1879",2000,200001,5369844,NA,15,2000053698441,98,104,113,1,46000,3,13,0,14,2,38,6,2,200,11,1100,1,6,62,0,0,0,0,13,0,0,1,0,0,0,0,0,0
"1880",2000,200001,5369851,NA,13,2000053698511,98,104,108,1,26300,1,13,0,13,2,42,1,2,200,11,1100,1,7,71,0,0,570,300,14,1,0,1,0,0,0,0,0,0
"1881",2000,200001,5369853,NA,13,2000053698531,98,104,108,1,32900,1,11,0,14,2,44,1,2,200,11,1100,1,6,62,0,0,570,32900,13,1,0,1,0,0,0,0,0,0
"1882",2000,200001,5369855,NA,18,2000053698551,98,104,112,1,45700,2,21,1,2,2,25,4,2,200,11,1100,1,6,62,0,0,451,13700,13,0,0,1,0,0,0,0,0,0
"1883",2000,200001,5369858,NA,18,2000053698581,98,104,120,1,39000,1,15,0,14,2,33,6,2,200,11,1100,2,10,101,7,70,271,36000,17,0,0,1,0,0,1,1,1,0
"1884",2000,200001,5369862,NA,19,2000053698621,98,104,120,1,59000,1,15,1,4,2,26,6,2,200,11,1100,1,6,65,0,0,824,24000,13,0,0,1,0,0,0,0,0,0
"1885",2000,200001,5369865,NA,26,2000053698651,98,104,120,1,0,1,23,1,3,2,32,6,2,200,11,1100,1,4,40,0,0,0,0,11,0,0,1,0,0,0,0,0,0
"1886",2000,200001,5369869,NA,16,2000053698691,98,104,120,1,3600,1,13,0,7,2,34,6,2,200,11,1100,1,5,50,0,0,992,3600,12,0,0,1,0,0,0,0,0,0
"1887",2000,200001,5369871,NA,23,2000053698711,98,104,120,1,10010,1,23,1,0,2,30,6,2,200,53,5300,1,2,24,0,0,472,9920,8,0,0,1,0,0,0,0,0,0
"1888",2000,200001,5369874,NA,46,2000053698741,98,104,108,1,78900,1,44,0,9,2,41,1,2,200,11,1100,1,10,101,0,0,80,56000,17,1,0,1,0,0,0,1,1,0
"1889",2000,200001,5369876,NA,21,2000053698761,98,104,120,1,30500,1,18,1,2,2,28,2,2,200,11,1100,1,7,71,0,0,215,25400,14,0,0,1,0,0,0,0,0,0
"1890",2000,200001,5369876,NA,21,2000053698761,98,104,120,1,30500,4,23,2,1,2,24,6,2,200,11,1100,1,7,71,0,0,496,5100,14,0,0,1,0,0,0,0,0,0
"1891",2000,200001,5369879,NA,16,2000053698791,98,104,108,1,17000,1,16,0,12,2,30,1,2,200,53,5300,1,7,71,0,0,451,2000,14,1,0,1,0,0,0,0,0,0
"1892",2000,200001,5369881,NA,41,2000053698811,98,104,114,1,111700,3,46,0,17,2,47,1,2,200,39,3900,2,11,114,7,70,231,38000,19,1,0,1,0,0,1,1,1,1
"1893",2000,200001,5369887,NA,34,2000053698871,98,104,120,1,28000,5,36,1,2,2,38,6,2,200,53,5300,1,6,61,0,0,0,0,13,0,0,1,0,0,0,0,0,0
"1894",2000,200001,5369889,NA,15,2000053698891,98,104,124,1,920,2,13,0,5,2,21,6,2,200,11,1100,1,4,40,0,0,0,460,11,0,0,1,0,0,0,0,0,0
"1895",2000,200001,5369890,NA,16,2000053698901,98,104,108,1,122000,1,13,0,9,2,41,1,2,200,24,2400,1,11,116,0,0,100,95000,24,1,0,1,0,0,0,1,1,1
"1896",2000,200001,5369892,NA,13,2000053698921,98,104,112,1,119000,3,18,0,11,2,34,6,2,200,11,1100,1,6,62,0,0,570,45000,13,0,0,1,0,0,0,0,0,0
"1897",2000,200001,5369895,NA,18,2000053698951,98,104,120,1,4500,1,15,0,8,2,40,6,2,200,45,4500,1,2,24,0,0,0,4500,8,0,0,1,0,0,0,0,0,0
"1898",2000,200001,5369897,NA,18,2000053698971,98,104,112,1,21400,4,20,1,0,2,41,4,2,200,13,1300,1,6,61,0,0,0,6000,13,0,0,1,0,0,0,0,0,0
"1899",2000,200001,5369905,NA,18,2000053699051,98,104,120,1,35500,1,21,0,7,2,27,6,2,200,11,1100,1,6,62,0,0,586,24000,13,0,0,1,0,0,0,0,0,0
"1900",2000,200001,5369908,NA,18,2000053699081,98,104,120,1,0,1,13,3,1,2,24,6,2,200,11,1100,1,6,62,0,0,0,0,13,0,0,1,0,0,0,0,0,0
"1901",2000,200001,5369909,NA,23,2000053699091,98,104,108,1,42000,1,21,1,1,2,30,6,2,200,11,1100,2,10,101,7,70,231,42000,17,0,0,1,0,0,1,1,1,0
"1902",2000,200001,5369912,NA,24,2000053699121,98,104,120,1,14000,1,23,2,1,2,27,6,2,200,11,1100,1,6,62,0,0,230,14000,13,0,0,1,0,0,0,0,0,0
"1903",2000,200001,5369914,NA,15,2000053699141,98,104,120,1,35300,1,18,0,6,2,31,6,2,200,37,3700,1,6,62,0,0,392,35300,13,0,0,1,0,0,0,0,0,0
"1904",2000,200001,5369915,NA,21,2000053699151,98,104,120,1,20000,1,21,1,2,2,27,6,2,200,11,1100,1,8,81,0,0,585,20000,15,0,0,1,0,0,0,0,1,0
"1905",2000,200001,5369919,NA,18,2000053699191,98,104,108,1,42000,1,20,0,16,2,45,6,2,200,51,5100,1,0,2,0,0,31,42000,0,0,0,1,0,0,0,0,0,0
"1906",2000,200001,5369923,NA,26,2000053699231,98,104,120,1,37000,1,24,0,16,2,54,5,2,200,11,1100,1,10,101,0,0,233,37000,17,0,0,1,0,0,0,1,1,0
"1907",2000,200001,5369929,NA,18,2000053699291,98,104,108,1,79800,2,21,0,9,2,37,1,2,200,51,5100,1,4,40,0,0,455,65000,11,1,0,1,0,0,0,0,0,0
"1908",2000,200001,5369934,NA,20,2000053699341,98,104,120,1,800,1,18,2,1,2,31,6,2,200,51,5100,1,3,30,0,0,896,800,10,0,0,1,0,0,0,0,0,0
"1909",2000,200001,5369936,NA,25,2000053699361,98,104,120,1,6090,1,23,0,6,2,41,6,2,200,24,2400,1,6,62,0,0,586,6090,13,0,0,1,0,0,0,0,0,0
"1910",2000,200001,5369939,NA,13,2000053699391,98,104,108,1,46100,1,11,1,0,2,33,6,2,200,39,3900,1,10,101,0,0,500,46100,17,0,0,1,0,0,0,1,1,0
"1911",2000,200001,5369944,NA,18,2000053699441,98,104,108,1,36600,2,26,0,10,2,57,1,2,200,11,1100,1,2,24,0,0,422,0,8,1,0,1,0,0,0,0,0,0
"1912",2000,200001,5369949,NA,34,2000053699491,98,104,108,1,30000,1,36,0,10,2,48,4,2,200,11,1100,1,8,81,0,0,104,30000,15,0,0,1,0,0,0,0,1,0
"1913",2000,200001,5369954,NA,23,2000053699541,98,104,120,1,4800,1,25,0,5,2,39,6,2,200,11,1100,1,7,71,0,0,360,4800,14,0,0,1,0,0,0,0,0,0
"1914",2000,200001,5369964,NA,13,2000053699641,98,104,125,1,52600,3,10,0,11,2,35,6,2,200,11,1100,1,6,62,0,0,524,36900,13,0,0,1,0,0,0,0,0,0
"1915",2000,200001,5369965,NA,21,2000053699651,98,104,121,1,53130,2,21,0,15,2,50,1,2,200,11,1100,1,10,101,0,0,531,49000,17,1,0,1,0,0,0,1,1,0
"1916",2000,200001,5369965,NA,21,2000053699651,98,104,121,1,53130,3,15,1,0,2,25,3,2,200,11,1100,1,6,62,0,0,360,4130,13,0,0,1,0,0,0,0,0,0
"1917",2000,200001,5369972,NA,18,2000053699721,98,104,108,1,25200,1,16,1,4,2,28,6,2,200,11,1100,2,10,101,6,60,512,25200,17,0,0,1,0,0,1,1,1,0
"1918",2000,200001,5369974,NA,24,2000053699741,98,104,120,1,6720,1,21,2,0,2,27,6,2,200,11,1100,1,6,61,0,0,0,720,13,0,0,1,0,0,0,0,0,0
"1919",2000,200001,5369977,NA,23,2000053699771,98,104,120,1,2030,1,51,0,6,2,39,6,2,200,39,3900,1,3,30,0,0,540,2030,10,0,0,1,0,0,0,0,0,0
"1920",2000,200001,5369985,NA,28,2000053699851,98,104,120,1,24000,1,29,0,11,2,43,1,2,200,53,5300,2,6,62,6,60,0,12000,13,1,0,1,0,0,1,0,0,0
"1921",2000,200001,5369990,NA,23,2000053699901,98,104,120,1,41000,1,24,0,5,2,29,6,2,200,36,3600,1,10,101,0,0,202,20000,17,0,0,1,0,0,0,1,1,0
"1922",2000,200001,5369991,NA,28,2000053699911,98,104,125,1,67000,2,39,0,7,2,37,4,2,200,11,1100,1,6,65,0,0,380,45000,13,0,0,1,0,0,0,0,0,0
"1923",2000,200001,5369992,NA,10,2000053699921,98,104,108,1,50200,1,10,0,17,2,36,4,2,200,11,1100,1,6,62,0,0,570,26000,13,0,0,1,0,0,0,0,0,0
"1924",2000,200001,5369993,NA,23,2000053699931,98,104,124,1,6340,2,21,0,18,2,51,4,2,200,24,2400,1,5,50,0,0,422,340,12,0,0,1,0,0,0,0,0,0
"1925",2000,200001,5369999,NA,24,2000053699991,98,104,120,1,12600,1,21,0,12,2,38,3,2,200,11,1100,1,7,71,0,0,360,12600,14,0,0,1,0,0,0,0,0,0
"1926",2000,200001,5370000,NA,18,2000053700001,98,104,113,1,88160,3,21,0,12,2,34,6,2,200,11,1100,1,6,62,0,0,451,10100,13,0,0,1,0,0,0,0,0,0
"1927",2000,200001,5370002,NA,20,2000053700021,98,104,108,1,112000,2,15,2,0,2,40,1,2,200,11,1100,1,7,71,0,0,80,44000,14,1,0,1,0,0,0,0,0,0
"1928",2000,200001,5370005,NA,18,2000053700051,98,104,120,1,70760,1,11,1,2,2,38,6,2,200,53,5300,1,6,62,0,0,524,13760,13,0,0,1,0,0,0,0,0,0
"1929",2000,200001,5370007,NA,19,2000053700071,98,104,120,1,41100,3,15,1,0,2,18,6,2,200,45,4500,1,6,65,0,0,476,4100,13,0,0,1,0,0,0,0,0,0
"1930",2000,200001,5370008,NA,34,2000053700081,98,104,120,1,6400,1,25,2,2,2,28,2,2,200,11,1100,1,6,65,0,0,460,6400,13,0,0,1,0,0,0,0,0,0
"1931",2000,200001,5370009,NA,20,2000053700091,98,104,48,1,4400,1,18,1,3,2,19,6,7,700,51,5100,1,5,50,0,0,992,4400,12,0,0,0,0,1,0,0,0,0
"1932",2000,200001,5370010,NA,15,2000053700101,98,104,108,1,2760,1,20,0,5,2,29,6,2,200,53,5300,1,5,50,0,0,896,2760,12,0,0,1,0,0,0,0,0,0
"1933",2000,200001,5370011,NA,16,2000053700111,98,104,120,1,780,1,36,1,2,2,39,6,2,200,11,1100,1,6,62,0,0,405,780,13,0,0,1,0,0,0,0,0,0
"1934",2000,200001,5370012,NA,16,2000053700121,98,104,108,1,155000,2,13,0,16,2,51,1,2,200,37,3700,1,7,71,0,0,43,69000,14,1,0,1,0,0,0,0,0,0
"1935",2000,200001,5370013,NA,23,2000053700131,98,104,120,1,36500,1,26,0,5,2,33,4,2,200,11,1100,1,7,71,0,0,570,36500,14,0,0,1,0,0,0,0,0,0
"1936",2000,200001,5370015,NA,18,2000053700151,98,104,120,1,10000,1,16,1,4,2,23,6,2,200,501,50100,1,4,40,0,0,403,10000,11,0,0,1,0,0,0,0,0,0
"1937",2000,200001,5370017,NA,16,2000053700171,98,104,120,1,16000,1,13,0,9,2,35,4,2,200,11,1100,1,10,101,0,0,80,16000,17,0,0,1,0,0,0,1,1,0
"1938",2000,200001,5370019,NA,18,2000053700191,98,104,108,1,53500,1,18,0,7,2,46,5,2,200,28,2800,1,10,101,0,0,512,53500,17,0,0,1,0,0,0,1,1,0
"1939",2000,200001,5370022,NA,29,2000053700221,98,104,40,1,55300,2,24,2,0,2,26,6,8,856,36,3600,2,6,62,5,50,891,13000,13,0,0,0,0,1,1,0,0,0
"1940",2000,200001,5370025,NA,18,2000053700251,98,104,120,1,40200,1,18,1,1,2,18,6,2,200,37,3700,1,6,62,0,0,586,16200,13,0,0,1,0,0,0,0,0,0
"1941",2000,200001,5370026,NA,13,2000053700261,98,104,124,1,3600,2,15,0,12,2,29,6,2,200,11,1100,1,6,62,0,0,0,3600,13,0,0,1,0,0,0,0,0,0
"1942",2000,200001,5370029,NA,13,2000053700291,98,104,120,1,28000,1,18,0,6,2,34,6,2,200,11,1100,2,6,62,5,50,570,28000,13,0,0,1,0,0,1,0,0,0
"1943",2000,200001,5370031,NA,18,2000053700311,98,104,120,1,21000,1,15,1,0,2,36,4,2,200,11,1100,1,7,71,0,0,524,21000,14,0,0,1,0,0,0,0,0,0
"1944",2000,200001,5370032,NA,16,2000053700321,98,104,124,1,10000,1,13,0,18,2,48,6,2,200,11,1100,1,6,62,0,0,570,10000,13,0,0,1,0,0,0,0,0,0
"1945",2000,200001,5370037,NA,24,2000053700371,98,104,120,1,33720,1,36,0,10,2,34,6,2,200,11,1100,1,6,65,0,0,496,33720,13,0,0,1,0,0,0,0,0,0
"1946",2000,200001,5370040,NA,21,2000053700401,98,104,120,1,21000,1,15,1,1,2,23,6,2,200,24,2400,1,6,65,0,0,570,21000,13,0,0,1,0,0,0,0,0,0
"1947",2000,200001,5370041,NA,19,2000053700411,98,104,124,1,41600,3,15,1,0,2,29,6,2,200,11,1100,1,10,101,0,0,593,25000,17,0,0,1,0,0,0,1,1,0
"1948",2000,200001,5370046,NA,13,2000053700461,98,104,124,1,6400,5,16,2,1,2,28,3,2,200,11,1100,1,6,62,0,0,874,0,13,0,0,1,0,0,0,0,0,0
"1949",2000,200001,5370047,NA,16,2000053700471,98,104,108,1,64610,2,11,0,6,2,30,1,2,200,24,2400,1,6,62,0,0,392,29000,13,1,0,1,0,0,0,0,0,0
"1950",2000,200001,5370049,NA,12,2000053700491,98,104,108,1,76000,1,10,1,1,2,31,1,2,200,34,3400,1,7,71,0,0,570,55000,14,1,0,1,0,0,0,0,0,0
"1951",2000,200001,5370056,NA,21,2000053700561,98,104,120,1,4500,1,18,0,7,2,41,6,2,200,11,1100,1,6,62,0,0,0,4500,13,0,0,1,0,0,0,0,0,0
"1952",2000,200001,5370058,NA,31,2000053700581,98,104,120,1,38050,1,41,1,2,2,45,6,2,200,11,1100,1,7,71,0,0,42,15050,14,0,0,1,0,0,0,0,0,0
